# SoFiA source catalogue
# Creator: SoFiA 2.3.0
# Time:    Wed, 03 Mar 2021, 16:12:55
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag           rms           w20           w50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec          freq
#                                                     pix           pix           pix           pix           pix           pix           pix           pix           pix                     Jy/beam       Jy/beam       Jy/beam                                   Jy/beam           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg            Hz

    SoFiA J115858.72-300830.2            11    604.889678    138.483031   1978.944628           603           607           136           141          1973          1986           125  -4.41135e-05   7.69016e-05      0.001932      0.000000             0   3.11446e-05      8.543942      7.831498      2.115537      1.555221     38.380099      0.000000      0.000000      0.000000     -1.000000      0.106448      0.111346      0.347594   3.48207e-04    179.744672    -30.141712   1.07156e+09
    SoFiA J120023.96-294722.4            12    209.583354    591.532190   1974.893122           207           211           590           594          1968          1982           164  -5.83462e-05   7.17797e-05      0.002151      0.000000             0   2.88944e-05     11.921049      9.830512      2.186040      1.572918     67.556089      3.002379      0.674006     50.719793     -1.000000      0.112228      0.096835      0.353431   3.70028e-04    180.099852    -29.789548   1.07144e+09
    SoFiA J115956.02-300530.4            13    339.451357    202.998129   1931.004810           338           342           201           205          1927          1937           101  -3.44333e-05   9.21678e-05      0.001631      0.000000             0   3.17122e-05      8.350366      5.164535      2.294877      1.497165    -72.501229      0.000000      0.000000      0.000000     -1.000000      0.143426      0.114882      0.367043   3.18704e-04    179.983413    -30.091778   1.07012e+09
    SoFiA J120036.28-300212.4            14    152.723170    273.598157   1891.192324           149           155           271           277          1881          1898           275  -7.45714e-05   9.68468e-05      0.003672      0.000000             0   2.93189e-05     16.635942      7.917779      3.159636      2.371593     57.717533      4.612879      0.805813     80.863968     -1.000000      0.106024      0.097156      0.340020   4.86199e-04    180.151186    -30.036782   1.06893e+09
    SoFiA J120015.07-295414.2            15    251.011829    444.484048   1874.860421           246           256           441           449          1859          1889          1286  -8.24229e-05   1.34616e-04      0.014547      0.000000             0   2.99182e-05     22.616526     21.166719      4.198272      3.210831     59.390546      2.448675      2.114257     53.852423     42.606363      0.084341      0.071504      0.270324      0.001073    180.062796    -29.903942   1.06844e+09
    SoFiA J120015.78-295006.7            16    247.651805    532.885188   1833.664863           238           252           528           538          1816          1850          1935  -8.90754e-05   1.23696e-04      0.021901      0.000000             0   2.92116e-05     32.286708     27.499273      4.927600      3.647454     84.487845      3.249857      1.811530     24.783348     91.263019      0.075648      0.060094      0.225639      0.001285    180.065765    -29.835184   1.06720e+09
    SoFiA J115952.83-295302.4            17    354.290241    470.124619   1831.319644           351           357           466           475          1815          1846           937  -8.16239e-05   1.06286e-04      0.012858      0.000000             0   2.87045e-05     29.857681     27.479596      3.275219      2.193085    -18.223784      2.616585      1.675499    -33.600361    337.804349      0.055511      0.073174      0.305142   8.78658e-04    179.970137    -29.884011   1.06713e+09
    SoFiA J115926.86-295928.2            18    474.767017    332.271273   1827.781156           472           477           330           336          1820          1837           283  -7.87612e-05   9.11685e-05      0.003694      0.000000             0   2.80273e-05     10.674387      9.186089      2.474896      1.942719     25.854016      2.136265      1.516643     52.778568     45.000000      0.076571      0.097352      0.243943   4.71492e-04    179.861914    -29.991161   1.06702e+09
    SoFiA J115907.01-294847.0            19    567.306455    561.134068   1808.457816           565           570           558           564          1804          1814           184  -9.57116e-05   1.32516e-04      0.002421      0.000000             0   2.78013e-05     10.000000      9.633135      2.521664      1.761511     33.369137      2.033987      1.000000     65.593649    115.012261      0.098263      0.110751      0.232274   3.77115e-04    179.779206    -29.813044   1.06644e+09
    SoFiA J120016.84-295322.7            20    242.796950    462.870921   1771.928568           238           247           457           468          1756          1786          1402  -8.41617e-05   1.56342e-04      0.020975      0.000000             0   2.94956e-05     26.556614     22.228073      4.147174      2.919332      4.978031      4.335179      1.676838     10.204377    186.564832      0.053700      0.067856      0.199554      0.001104    180.070156    -29.889637   1.06535e+09
    SoFiA J115925.70-300919.7            21    479.880256    121.018322   1762.329622           475           485           116           126          1744          1781          2139  -9.17837e-05   1.18558e-04      0.022123      0.000000             0   2.83496e-05     28.223331     26.259689      3.756256      2.597551    -52.554456      3.327243      2.039057    -46.947560    122.175693      0.057879      0.056849      0.244420      0.001311    179.857085    -30.155464   1.06506e+09
    SoFiA J120029.55-295636.0            22    183.849982    393.776725   1758.711413           182           186           391           396          1756          1762            78  -7.11114e-05   7.72981e-05   6.41816e-04      0.000000             0   3.52007e-05      6.000000      3.179416      2.374425      1.750241     12.019045      0.000000      0.000000      0.000000     -1.000000      0.179111      0.249441      0.369549   3.10884e-04    180.123104    -29.943339   1.06495e+09
    SoFiA J115855.51-300235.6            23    620.046950    265.081970   1726.570547           616           625           260           270          1710          1743          1862  -8.41347e-05   1.71274e-04      0.021959      0.000000             0   2.98188e-05     26.324380     25.452725      3.112243      2.979703     88.560108      2.744428      1.948827     44.861447     72.183933      0.060653      0.061966      0.226091      0.001287    179.731308    -30.043219   1.06399e+09
    SoFiA J120034.57-300829.0            24    160.833314    139.116346   1723.142434           158           164           136           142          1713          1736           493  -7.78605e-05   1.10207e-04      0.006238      0.000000             0   2.76483e-05     21.337392     13.831745      2.660890      2.094875     81.434288      2.011655      1.445395     78.060407    353.195820      0.078583      0.067273      0.279442   6.13891e-04    180.144052    -30.141387   1.06388e+09
    SoFiA J120037.33-300959.8            25    148.092397    106.656248   1727.204429           146           150           104           109          1719          1735           194  -6.89379e-05   9.09264e-05      0.002821      0.000000             0   3.06678e-05     11.976156      9.403026      1.948507      1.730985     43.554701      1.773279      0.170174      2.339002     -1.000000      0.099101      0.098799      0.301932   4.27153e-04    180.155550    -30.166621   1.06401e+09
    SoFiA J120040.41-301053.9            26    133.876749     87.337154   1720.081501           127           141            82            93          1705          1735          2726  -1.00051e-04   1.95982e-04      0.036229      0.000000             0   2.74988e-05     21.436228     19.500128      4.767724      3.706546    -81.429798      3.513450      3.039340    -83.729125     35.076023      0.062523      0.049675      0.140709      0.001436    180.168365    -30.181631   1.06379e+09
    SoFiA J120014.30-295418.1            27    254.586623    443.092180   1726.395515           251           257           440           446          1720          1734           356  -5.83929e-05   1.04965e-04      0.005828      0.000000             0   2.69045e-05     11.730284      9.633267      3.390443      2.244734     43.491427      3.143098      1.044829     47.716432    204.780059      0.083464      0.089371      0.193737   5.07633e-04    180.059589    -29.905026   1.06398e+09
    SoFiA J120001.76-294708.2            28    312.805451    596.659497   1720.051690           309           316           594           600          1710          1729           549  -7.86075e-05   1.11189e-04      0.007348      0.000000             0   2.82549e-05     15.421449      9.182645      3.265639      2.453839     61.164902      2.202688      1.358742     36.897213    243.585884      0.079978      0.074346      0.216427   6.62033e-04    180.007344    -29.785597   1.06379e+09
    SoFiA J120054.14-301034.3            29     70.254735     94.222113   1706.704418            66            74            90            98          1696          1719           987  -8.04639e-05   1.14506e-04      0.009861      0.000000             0   2.74562e-05     20.469533     18.779527      3.625107      2.634310     38.350804      2.454832      1.903816     49.383701    175.857023      0.070698      0.073173      0.213686   8.62579e-04    180.225597    -30.176191   1.06339e+09
    SoFiA J120101.47-301202.6            30     36.379536     62.599505   1685.452851            33            40            59            66          1675          1694           499  -7.60384e-05   8.57067e-05      0.005835      0.000000             0   3.14202e-05     16.696551     13.211586      3.313247      2.410323     27.783858      1.863852      0.883629     -6.668634     -1.000000      0.101004      0.100620      0.256140   7.01874e-04    180.256138    -30.200731   1.06275e+09
    SoFiA J120040.28-294604.7            31    133.711220    619.185845   1673.590705           129           138           615           624          1655          1693          1902  -1.02099e-04   1.18005e-04      0.021032      0.000000             0   2.79047e-05     33.971586     30.177971      3.757048      3.043100    -53.493057      2.707992      2.117447    -60.682841    285.107122      0.059490      0.057470      0.264959      0.001217    180.167813    -29.767970   1.06240e+09
    SoFiA J115930.31-295321.1            32    458.912812    463.375357   1664.621689           454           464           459           468          1647          1681          1491  -7.43167e-05   1.38029e-04      0.013528      0.000000             0   2.86449e-05     27.942654     20.043320      3.691836      2.647785    -68.374139      2.318966      1.683267    -88.149874    266.422604      0.072911      0.065609      0.290992      0.001106    179.876278    -29.889206   1.06213e+09
    SoFiA J120042.44-295830.6            33    124.070202    352.765504   1657.780374           120           128           349           356          1647          1670           762  -7.07735e-05   9.13579e-05      0.008223      0.000000             0   2.87305e-05     19.405747     17.070717      2.901700      2.635157    -40.067808      1.585016      1.228142    -50.921022     -1.000000      0.078785      0.077062      0.249229   7.93088e-04    180.176819    -29.975175   1.06192e+09
    SoFiA J120058.20-294738.3            34     50.427946    585.622024   1646.878010            45            56           581           591          1623          1668          2717  -9.00936e-05   1.03831e-04      0.023793      0.000000             0   2.80744e-05     39.132831     32.220116      4.291757      3.493030    -32.135770      3.474924      2.686677      5.366044    321.118274      0.059817      0.060270      0.287699      0.001463    180.242500    -29.793960   1.06160e+09
    SoFiA J120019.14-295623.5            35    232.168565    398.287403   1663.347802           230           234           396           400          1659          1667           150  -6.59350e-05   1.00905e-04      0.003203      0.000000             0   3.07640e-05      8.000000      7.508759      2.483565      1.854327    -25.694238      2.297559      0.991703     -3.273914    315.000000      0.095331      0.101816      0.215464   3.76781e-04    180.079731    -29.939864   1.06209e+09
    SoFiA J115935.98-295751.3            36    432.463084    366.928377   1655.036142           429           436           363           371          1647          1662           508  -8.20858e-05   1.07858e-04      0.006144      0.000000             0   2.93747e-05     13.461020     12.256574      3.310490      2.698706     54.460147      2.918847      2.301764     39.730258    274.197783      0.093084      0.098136      0.200371   6.62072e-04    179.899931    -29.964240   1.06184e+09
    SoFiA J115938.58-295919.5            37    420.376069    335.438955   1651.657578           418           423           333           338          1645          1659           285  -5.39397e-05   9.57350e-05      0.003970      0.000000             0   2.76603e-05     11.898018      6.808358      2.636842      2.175806    -23.108308      1.985163      1.026491     24.682680    296.565051      0.096058      0.101566      0.239812   4.66960e-04    179.910760    -29.988740   1.06174e+09
    SoFiA J115930.55-300200.3            38    457.588184    277.969220   1644.800164           454           462           274           282          1630          1657           708  -7.86312e-05   1.05659e-04      0.009808      0.000000             0   2.88160e-05     26.548806     15.584723      3.730678      2.877718     31.191666      3.142910      1.486694     30.688228     26.565051      0.077061      0.087064      0.339801   7.66745e-04    179.877289    -30.033412   1.06153e+09
    SoFiA J115913.94-300057.8            39    534.638013    300.182724   1636.838452           531           539           296           304          1617          1656          1485  -9.04580e-05   1.20120e-04      0.015703      0.000000             0   2.80515e-05     37.894141     31.505424      3.351835      2.620029     60.116185      2.458832      1.684335     70.892302    348.703911      0.060323      0.057346      0.298070      0.001081    179.808100    -30.016052   1.06130e+09
    SoFiA J120102.08-294844.8            40     32.441028    561.824544   1645.387424            30            35           559           565          1637          1651           273  -7.33286e-05   9.88542e-05      0.004400      0.000000             0   3.49638e-05     11.938647      8.091303      2.398511      2.012129     52.300986      1.581507      1.264911     68.305615     -1.000000      0.101093      0.102900      0.222196   5.77697e-04    180.258668    -29.812438   1.06155e+09
    SoFiA J115953.87-294707.2            41    349.511973    596.997254   1633.717792           346           353           594           600          1624          1644           424  -6.68566e-05   9.76487e-05      0.005325      0.000000             0   2.99362e-05     18.756298     18.222352      2.344564      2.259086     56.270408      1.633002      1.000287      0.004522    135.000000      0.090731      0.075820      0.321428   6.16423e-04    179.974448    -29.785332   1.06120e+09
    SoFiA J120047.49-294829.7            42    100.236307    567.336792   1538.974022            96           104           564           571          1526          1553           903  -7.34847e-05   1.09364e-04      0.009374      0.000000             0   2.81405e-05     24.183935     19.800879      2.939068      2.676561      5.743026      2.772835      1.498983    -34.721725     43.770676      0.071334      0.075407      0.280053   8.45620e-04    180.197887    -29.808256   1.05836e+09
    SoFiA J115952.62-295440.3            43    355.277756    435.171793   1537.384168           353           358           432           438          1528          1549           389  -6.99565e-05   8.00386e-05      0.004681      0.000000             0   2.86547e-05     21.000000     14.807978      2.455359      2.162981     16.976670      2.106083      1.049801    -56.491256     -1.000000      0.079448      0.086548      0.351193   5.65158e-04    179.969243    -29.911196   1.05831e+09
    SoFiA J120013.90-295226.8            44    256.453466    482.833539   1519.292943           253           260           479           486          1505          1535          1033  -7.94644e-05   1.18453e-04      0.012073      0.000000             0   2.87470e-05     26.302188     19.426733      3.123290      2.451895    -79.430616      2.499288      1.589531    -84.975329    102.750139      0.064306      0.061248      0.256837   9.23938e-04    180.057896    -29.874117   1.05777e+09
    SoFiA J120027.70-294734.3            45    192.218247    587.246742   1522.203477           189           196           584           591          1509          1532           632  -7.61254e-05   9.12176e-05      0.007154      0.000000             0   2.66085e-05     17.011143     12.585113      2.643077      2.412713     20.707337      2.081889      1.404830     48.984354    309.694551      0.073802      0.077167      0.237996   6.68927e-04    180.115419    -29.792868   1.05786e+09
    SoFiA J120004.87-295706.2            46    298.373357    383.075377   1513.799617           294           302           380           386          1502          1527           654  -6.66530e-05   9.34324e-05      0.007998      0.000000             0   2.71468e-05     23.445453     18.789910      3.787732      2.041789    -80.850447      3.249336      1.202808     89.533964          -nan      0.088393      0.063933      0.318544   6.94237e-04    180.020311    -29.951718   1.05760e+09
    SoFiA J115945.92-295705.6            47    386.358600    383.279200   1516.796507           384           389           381           386          1510          1524           238  -5.92229e-05   1.08135e-04      0.003602      0.000000             0   2.55787e-05     14.000000      9.736164      2.236835      1.810580     44.666578      1.814671      0.912334     13.520725     51.922418      0.074909      0.080802      0.246767   3.94609e-04    179.941330    -29.951548   1.05769e+09
    SoFiA J115918.04-294715.1            48    516.082740    594.022774   1511.624958           512           519           590           597          1503          1520           493  -6.41714e-05   9.92548e-05      0.006714      0.000000             0   2.80452e-05     13.623990     11.800968      2.748611      2.603401    -39.281460      2.601664      1.463345     56.548286     44.868959      0.085168      0.084966      0.202090   6.22706e-04    179.825169    -29.787533   1.05754e+09
    SoFiA J120019.06-294526.7            49    232.364078    632.863232   1495.234137           230           235           630           635          1481          1504           316  -7.81293e-05   8.71302e-05      0.005740      0.000000             0   2.99001e-05     20.003251     17.272959      2.165644      1.970838     -3.076564      1.764940      1.410381    -50.844121     -1.000000      0.068044      0.076224      0.356157   5.31516e-04    180.079411    -29.757415   1.05705e+09
    SoFiA J115918.25-295740.3            50    514.772913    370.751389   1394.499877           511           518           368           374          1384          1406           545  -6.75892e-05   1.00792e-04      0.008046      0.000000             0   2.74142e-05     19.148610     15.623264      2.543004      2.240919    -34.446561      1.766401      1.632993    -42.409272    120.749442      0.069212      0.070134      0.242173   6.39991e-04    179.826040    -29.961190   1.05402e+09
    SoFiA J115959.42-295413.0            51    323.704660    444.944475   1352.399434           319           328           440           449          1336          1370          1468  -8.07714e-05   1.16892e-04      0.019431      0.000000             0   2.84698e-05     31.371795     26.243605      3.316694      2.928034    -43.115745      2.519017      1.618655    -15.290543    345.353893      0.055870      0.055724      0.260451      0.001091    179.997573    -29.903599   1.05276e+09
    SoFiA J115925.23-295536.2            52    482.424072    415.127203   1285.984085           479           486           412           419          1275          1296           642  -8.30501e-05   1.25657e-04      0.007241      0.000000             0   2.99723e-05     15.931264      6.650873      2.552682      2.400212      7.233261      2.421942      1.532503     -9.321071    338.412762      0.082929      0.084506      0.249055   7.59430e-04    179.855132    -29.926711   1.05077e+09
    SoFiA J115909.54-294937.0            53    555.505411    543.288711   1271.879872           553           558           540           547          1263          1286           345  -6.88971e-05   1.35632e-04      0.005837      0.000000             0   3.18425e-05     18.977792     13.767869      2.768432      1.919778    -10.459898      1.085674      1.000000      1.466874     -1.000000      0.069589      0.095008      0.341228   5.91449e-04    179.789756    -29.826941   1.05035e+09
    SoFiA J120027.70-301209.4            54    192.733645     60.438237   1261.427357           190           195            58            63          1256          1269           131  -6.89285e-05   1.12284e-04      0.002142      0.000000             0   3.21786e-05     13.000000      4.250582      2.576204      1.583641     40.406101      0.000000      0.000000      0.000000     -1.000000      0.113209      0.108874      0.329402   3.68301e-04    180.115433    -30.202609   1.05003e+09
    SoFiA J115937.65-294942.7            55    424.850971    541.430386   1245.699616           422           427           539           544          1239          1251           221  -6.54014e-05   9.27932e-05      0.003607      0.000000             0   2.62584e-05      8.405954      7.537158      2.807030      1.930863    -36.112872      2.415770      1.064449    -26.795981     -1.000000      0.087743      0.088809      0.184492   3.90360e-04    179.906892    -29.828521   1.04956e+09
    SoFiA J120009.86-300308.0            56    275.262913    253.840823   1139.706002           271           279           251           257          1130          1148           594  -6.32225e-05   1.26225e-04      0.007707      0.000000             0   3.05667e-05     15.692427     11.892510      2.387258      1.885629    -53.546229      1.738590      1.390345    -46.878741    141.365651      0.085568      0.072188      0.216737   7.44974e-04    180.041098    -30.052229   1.04638e+09
    SoFiA J115952.66-301057.7            57    354.975262     86.101498   1083.653665           351           359            81            91          1059          1103          1673  -7.87086e-05   1.10988e-04      0.020294      0.000000             0   2.90972e-05     41.676935     37.925691      3.778553      3.198785     32.143387      3.205799      2.127153     33.716426    251.499503      0.056533      0.063965      0.336610      0.001190    179.969430    -30.182696   1.04470e+09
    SoFiA J120018.16-300228.2            58    236.760832    268.027605   1082.513383           235           239           265           270          1074          1088           160  -5.47770e-05   9.68862e-05      0.003409      0.000000             0   3.00240e-05     12.151516      6.020270      2.426100      1.655290      0.448545      2.574680      1.175601    -23.686078    225.000000      0.074756      0.100190      0.248754   3.79776e-04    180.075687    -30.041179   1.04467e+09
    SoFiA J120039.49-295046.4            59    137.528792    518.564944   1074.444933           135           140           516           521          1067          1081           192  -6.86941e-05   9.86032e-05      0.003509      0.000000             0   2.91012e-05     12.209628      7.893601      2.185790      1.841402     62.554856      2.082774      1.263018     49.393364          -nan      0.096561      0.078752      0.237449   4.03238e-04    180.164521    -29.846236   1.04442e+09
    SoFiA J120019.20-300342.7            60    231.966160    241.429365    950.343527           230           235           239           244           945           957           207  -6.05879e-05   9.14730e-05      0.003379      0.000000             0   2.61590e-05     10.813200      8.967259      2.133539      1.884343    -72.162301      1.623414      0.623751    -57.998074    134.705571      0.091247      0.084330      0.234084   3.76362e-04    180.080011    -30.061864   1.04070e+09
    SoFiA J115950.54-294807.9            61    364.984541    575.314051    839.162750           362           368           572           579           833           848           400  -8.21710e-05   1.10084e-04      0.006012      0.000000             0   2.99925e-05     13.111149     10.686603      2.693045      2.606762    -13.345939      2.031600      1.227897     41.713359    270.342482      0.083331      0.092109      0.218576   5.99850e-04    179.960576    -29.802194   1.03736e+09
    SoFiA J120024.13-295719.7            62    208.995307    378.192462    819.842690           206           212           375           381           812           828           389  -5.91838e-05   1.03886e-04      0.005181      0.000000             0   2.88058e-05     13.259691      8.769066      2.700774      2.337800     87.476823      1.637205      0.927062    -67.226975    326.309932      0.089958      0.090501      0.221337   5.68140e-04    180.100546    -29.955479   1.03679e+09
    SoFiA J120057.88-300255.3            63     52.604903    258.122228    757.017175            50            55           256           260           751           765           211  -5.13121e-05   9.64952e-05      0.003380      0.000000             0   3.00553e-05     12.757599     12.357759      2.176096      1.887702     72.149518      1.626860      0.890527    -83.707892          -nan      0.096673      0.094149      0.267479   4.36578e-04    180.241165    -30.048685   1.03490e+09
    SoFiA J120012.86-295220.4            64    261.263350    485.129583    722.750267           258           265           482           488           713           736           626  -7.13798e-05   1.10149e-04      0.007149      0.000000             0   2.83153e-05     21.667168     19.304156      2.949570      2.530814     52.114224      3.082851      2.072198     24.359259     20.319756      0.080779      0.078258      0.278968   7.08448e-04    180.053581    -29.872333   1.03387e+09
    SoFiA J120036.21-294844.8            65    152.695665    562.048601    656.557265           148           156           557           566           643           670          1101  -9.64030e-05   9.82725e-05      0.009066      0.000000             0   2.66558e-05     22.791506     18.129185      3.126010      2.423196     21.788770      2.516886      1.626726     15.410713     15.484368      0.063176      0.073395      0.250602   8.84474e-04    180.150870    -29.812431   1.03189e+09
    SoFiA J120049.59-294915.4            66     90.522532    550.996555    656.914907            86            95           547           555           646           667           933  -1.10010e-04   1.01979e-04      0.009342      0.000000             0   2.70049e-05     18.075958     17.474128      3.677287      3.502629     28.570979      2.936208      1.961130     -8.767099     79.458912      0.080471      0.076663      0.195638   8.24867e-04    180.206621    -29.820952   1.03190e+09
    SoFiA J120040.60-294755.5            67    132.278389    579.625317    660.278883           130           134           577           581           653           664           107  -3.46440e-05   9.95757e-05      0.002335      0.000000             0   3.06755e-05      7.995827      5.322039      2.283412      1.666825     62.003149      1.482611      0.973432     72.327702     45.000000      0.118749      0.104687      0.298985   3.17310e-04    180.169149    -29.798738   1.03200e+09
    SoFiA J120002.88-295104.6            68    307.603532    512.226449    648.362635           304           312           508           516           636           661          1179  -7.85513e-05   9.96378e-05      0.013273      0.000000             0   3.01404e-05     21.892234     13.922533      3.661324      3.397195     83.681150      2.852075      1.694245     85.754140    108.185000      0.079704      0.081601      0.235473      0.001035    180.012013    -29.851268   1.03164e+09
    SoFiA J120018.81-300745.6            69    233.857778    154.694450    572.651227           232           236           153           157           567           577            77  -8.58400e-05   7.69602e-05   9.45474e-04      0.000000             0   2.90799e-05      7.996699      7.086713      1.904525      1.411940     -2.410511      0.000000      0.000000      0.000000     -1.000000      0.101009      0.121855      0.295260   2.55175e-04    180.078365    -30.129326   1.02937e+09
    SoFiA J115903.44-294834.0            70    583.929812    565.719624    516.960030           580           587           562           569           506           528           473  -6.83681e-05   1.01147e-04      0.007508      0.000000             0   2.83106e-05     21.034021     16.541457      3.463629      2.391616     38.016808      2.003436      1.476743    -56.008340    253.457768      0.072910      0.083240      0.283158   6.15715e-04    179.764313    -29.809452   1.02770e+09
    SoFiA J115914.82-294531.7            71    531.129943    630.936736    511.955720           529           534           628           633           505           518           267  -7.26556e-05   1.01261e-04      0.004333      0.000000             0   2.82120e-05     12.976047     10.362125      2.592564      1.809801     70.838438      1.732600      1.157262     47.422652          -nan      0.083861      0.078448      0.216229   4.60987e-04    179.811738    -29.758803   1.02755e+09
    SoFiA J115857.36-295244.0            72    611.964243    476.388997    485.569437           608           615           473           480           467           507           842  -7.96671e-05   1.12250e-04      0.011734      0.000000             0   2.79556e-05     37.098262     32.876446      3.060366      2.159117     41.843512      2.554134      1.352706     59.971639    296.507004      0.055237      0.058694      0.413134   8.11194e-04    179.739002    -29.878884   1.02676e+09
    SoFiA J115951.86-295815.7            73    358.788251    358.249795    424.709883           356           362           355           361           413           439           384  -5.68158e-05   1.13377e-04      0.006300      0.000000             0   2.87103e-05     26.000000     23.469213      2.556000      1.914783    -50.001153      2.070106      1.311527    -62.978685    257.666813      0.073454      0.076446      0.407019   5.62606e-04    179.966072    -29.971024   1.02493e+09
    SoFiA J120034.55-295021.2            74    160.450305    527.628393    390.608110           158           162           526           530           381           399           169  -6.39379e-05   8.19523e-05      0.001921      0.000000             0   3.33900e-05     12.396025      5.626334      2.124447      1.628817     11.717713      0.000000      0.000000      0.000000     -1.000000      0.109579      0.126399      0.537808   4.34071e-04    180.143957    -29.839210   1.02391e+09
    SoFiA J120100.05-295132.2            75     42.023754    502.054848    373.421060            38            45           499           506           361           385           655  -7.47207e-05   8.46819e-05      0.007483      0.000000             0   2.78048e-05     22.572013      4.787914      2.998885      2.474721     53.248437      1.970030      1.511043     84.534192     -1.000000      0.078187      0.073968      0.285555   7.11608e-04    180.250195    -29.858943   1.02339e+09
